BIOS 10450|1076|Pharmacological Perspectives in Cell and Molecular Biology|BIOS
ENGL 20215|3351|Wordsworth and Byron|ENGL
HIST 17300|5128|Sci/Cultr/Soc In Western Civ-1|HIST
LACS 22804|6584|Chicano/a Intellectual Thought|LACS
HMRT 23720|5822|To Believe in America:  Religious Freedom in United States History|HMRT
GEOS 22050|4332|Formation of Planetary Systems in our Galaxy:  From Planetesimals to Planets|GEOS
BIOS 15111|1144|Epithelium/Intestional Flora|BIOS
CHDV 23620|1449|Medicine and Anthropology|CHDV
ANTH 21327|204|Anthropology of Labor|ANTH
FNDL 26903|4071|Gombrowicz: The Writer as Philosopher|FNDL
HIST 29639|5725|Hist Colloq:  The Cartographic Imagination of America|HIST
ENGL 20123|3318|London Program: Space and Subjectivity in Modern London|ENGL
TAPS 28600|10003|Advanced Study Theater:  Directing|TAPS
"SALC 29300|9181|South Asian Aesthetics: Rasa to Rap, Kamasutra to Kant|SALC"
LING 31310|6979|Intro To Indo-European Ling|LING
ARTV 24114|922|Crossing Boundaries|ARTV
ENGL 10800|3142|Introduction to Film-1|ENGL
NEHC 20001|7496|Ancient Near Eastern History & Society-1: Egypt|NEHC
ITAL 28400|6347|Pasolini|ITAL
PHIL 28990|8080|Introduction to History and Philosophy of Biology|PHIL
ECON 24000|3043|Intro To Labor Economics|ECON
LACS 29116|6719|Colonial Spanish American Theatre|LACS
PLSC 20507|8206|Migration and the Politics of Economic Development|PLSC
ISHU 27603|6235|Cinema from the Balkans|ISHU
ECON 23220|3035|Introduction to Advanced Macroeconomic Analysis|ECON
"RLST 24900|8902|Women, Reli & Hmn Rts|RLST"
HIST 44903|5771|Colloquium:  History of Information|HIST
ARTH 22611|690|The Politics of Luxury|ARTH
ENGL 22800|3430|Chicago|ENGL
"PSYC 26213|8722|The Psychology of Genocide, Torture and Terrorism|PSYC"
TAPS 24300|9908|Story and Stagecraft|TAPS
HIPS 25901|4973|Evol Mind/Morality: 19-21st C|HIPS
INST 29245|6117|Migration and Marginality: Interdisciplinary Perspectives|INST
CMLT 20663|1814|Fictional Minds: The Representation of Consciousness in the European Novel|CMLT
SLAV 20301|9283|Archaic Poetics|SLAV
SOCI 20222|9405|Philanthropy: Private Acts and Public Goods|SOCI
ITAL 15001|6275|Elementary Italian in Rome|ITAL
PBPL 25300|7744|Social Welfare In The Us|PBPL
HUMA 16000|5981|Media Aesthetics-1|HUMA
ENGL 24305|3486|Cosmopolitanisms|ENGL
RLST 11030|8802|Introduction to the Qur'an|RLST
ENGL 24404|3502|Decolonizing Drama and Performance in Africa|ENGL
CLCV 25912|1740|The Presocratic|CLCV
PLSC 23000|8342|On Citizenship|PLSC
"SOSC 12300|9489|Self, Culture And Society-3|SOSC"
SOCI 20198|9386|The Sociology of Intellectuals|SOCI
SOSC 15200|9498|Classics Soc/Polit Thought-2|SOSC
PHIL 21615|7919|Meaning and Scepticism|PHIL
PHIL 20117|7845|Tractarian Themes in the History of Philosophy|PHIL
GNSE 29800|4656|B.A. Paper Seminar|GNSE
NEHC 20507|7550|Byzantine Empire: 1025-1453|NEHC
REES 39010|8781|20th Century Russian & South East European Emigre Literature|REES
FREN 32000|4261|Poesie Et Recit Au Moyen Age|FREN
SOCI 20142|9350|The Chicago School of Sociology|SOCI
LACS 30603|6741|Image and Text in Mexican Codices|LACS
RLST 23402|8876|From Existence to Spiritual Life|RLST
GEOG 38201|4304|Intro to Geographic Information Systems|GEOG
PLSC 25800|8418|Losers|PLSC
JAPN 24700|6378|A History Of Japanese Religion|JAPN
PLSC 20611|8221|The Political Economy of Poverty|PLSC
GNSE 20701|4552|The Autobiography of Theresa Avila|GNSE
PERS 10103|7830|Elementary Persian-3|PERS
"EALC 14408|2760|Social Movements in Modern Japan, 1868-1960|EALC"
CRWR 11505|2605|Translation Workshop: Metawriting|CRWR
ANTH 25305|353|Anthropology of Food and Cuisine|ANTH
BIOS 10130|1071|Core Biology 2010|BIOS
MAPH 34600|7150|Life and Lives in the Nineteenth Century British Novel|MAPH
CMLT 24250|1880|Crowds in fin de siècle Modernism|CMLT
PHYS 23800|8164|Modern Atomic Physics|PHYS
"HIPS 24402|4940|""Freud, Psychoanalysis and Twentieth Century Culture""|HIPS"
LLSO 23113|7040|Human Rights & the Environment in Latin America|LLSO
ANTH 21243|161|Hackers: Ethics/Politics of Info|ANTH
ARTH 26100|764|French Art And Its Reception|ARTH
CMST 26601|2217|The Soviet Visual Experience|CMST
ISHU 24200|6183|History and Theory of Drama-1|ISHU
"GEOS 13605|4319|Weather, Climate and Natural Hazards|GEOS"
BIOS 12118|1113|The Descent of Man:  Human Health Across the Ages|BIOS
REES 25700|8762|Russian Lit from Modernism to Postmodernism|REES
GNSE 28703|4648|Race in the 20th Century Atlantic World|GNSE
GREK 22314|4687|HELLENISTIC / IMPERIAL LITERATURE|GREK
ENGL 16001|3229|Mass Media And Society|ENGL
CHDV 20890|1436|Mental Health:  International and Social Perspectives|CHDV
HIST 16403|5115|Populism in Latin America|HIST
LGLN 25100|6856|Old Church Slavonic|LGLN
CMST 20601|2080|Queering the Text: Lesbian and Gay Lit in Film Adaptation|CMST
SCTH 46011|9266|The Poetry and Prose of Thomas Hardy|SCTH
PHIL 20105|7841|Naturalism|PHIL
HIST 26706|5549|Indian Cinema:  An Introduction|HIST
CHEM 26800|1573|Computational Chemistry and Biology|CHEM
GEOS 23500|4343|Physical Oceanography|GEOS
ARTH 23300|704|Early Renaissance Art in Florence|ARTH
"LATN 25400|6787|Augustine, De Doctrina Christiana|LATN"
ANTH 26615|387|Chicago Studies:  Archaeological Field Methods in Jackson Park|ANTH
ENGL 17807|3281|The Country  and the City in 18th Century British Literature|ENGL
"SOSC 19050|9549|Middle Eastern Civilizations, Morocco-2|SOSC"
GNDR 24204|4465|Romantic Love: Cultural & Psychological Perspectives|GNDR
"ENGL 25418|3554|Poe, Hawthorne, Dickinson, Whitman|ENGL"
RUSS 10200|9004|Elementary Russian-2|RUSS
MUSI 28116|7421|Piano Repertoire of the Twentieth Century|MUSI
"ENST 27751|3857|Practicum in Environment, Agriculture & Food Policy II|ENST"
EALC 40330|2970|City and Text in Late Imperial China|EALC
ISHU 22303|6159|Empire|ISHU
GNDR 22603|4445|History of American Feminist Thought|GNDR
SALC 29201|9180|Cosmopolitan and Vernacular: Language and Locality in South Asia|SALC
HIPS 25305|4960|Philosophy of Biology|HIPS
PLSC 28615|8488|Politics and Human Nature|PLSC
PLSC 25303|8403|Evaluating the Candidates in the 2016 Presidential Election|PLSC
PHIL 24602|8023|The Analytic Tradition|PHIL
ANTH 21230|152|Intensive Study of a Culture:  Lowland Maya History and Ethnography|ANTH
ANTH 24905|327|Figuration of Social Thought in Action|ANTH
ITAL 24910|6325|Italo Svevo|ITAL
"GNDR 27303|4494|Race from Tundra to Steppe: Ethnicity, Gender, & Environment in Russian/Soviet Eurasia|GNDR"
ARAM 20301|513|Targum-1|ARAM
TAPS 27800|9942|Story Through Music and Sound|TAPS
"HIST 27502|5603|Us & World Disorder, 1914-1945|HIST"
GEOS 23700|4345|Proxies & Reconstructions in Paleoceanography|GEOS
TAPS 10700|9860|Introduction to Stage Design|TAPS
PHIL 24801|8030|18th/19th C Phil of Religion|PHIL
SOSL 27200|9669|Returning the Gaze: The Balkans and Western Europe|SOSL
CRES 27321|2465|Native Peoples and the State in Latin America|CRES
ARTH 49200|860|Comtp. Art: Representing Diff|ARTH
MAPH 34950|7152|Animal Studies: A Theoretical Introduction|MAPH
CHDV 20196|1416|Smith and Tocqueville|CHDV
"PBPL 29702|7817|Readings and Research: Working Group in Environment, Agriculture, and Food (EAF) II|PBPL"
GNSE 24401|4594|Reading Freud|GNSE
ISHU 29802|6256|The BA Colloquium|ISHU
BIBL 48116|1057|Seminar: Cicero Orator|BIBL
GRMN 25821|4800|Art in Berlin|GRMN
ENGL 12800|3181|Theories of Media|ENGL
HIST 14402|5088|Modernism and the Avant-Garde in Imperial Japan|HIST
GNSE 24303|4590|Sex and the State|GNSE
MATH 20400|7197|Analysis In Rn-2|MATH
TAPS 28415|9956|Verse Forms in Theater and Spoken Word Tradition|TAPS
CZEC 10103|2736|First-Year Czech-1|CZEC
RUSS 24409|9060|Romantic Writings: The Romantics on Romanticism|RUSS
"LACS 24901|6614|Trade, Development and Poverty in Mexico|LACS"
BPRO 22400|1319|The Ugly American Comes Home|BPRO
CRES 27004|2440|African Women in Chicago|CRES
ANTH 25100|329|Anthropology of the Body|ANTH
RLST 23703|8885|Reinhold Niebuhr: Theo/Ethics|RLST
HIPS 29504|5017|Sciences of Empire: 1600-1830|HIPS
SOCI 20218|9401|The Future of Knowledge|SOCI
"EALC 24312|2841|Korean War, Family & Generational Difference Under Division|EALC"
"PLSC 27015|8448|Colonialism, Democracy, and Conflict|PLSC"
"HMRT 28000|5877|Women, Children, Gender and Human Rights|HMRT"
"RLST 23010|8869|Faith, Reason, and the Problem of Skepticism|RLST"
ANTH 25110|331|Living with Debt: A Comparative Perspective|ANTH
MUSI 33810|7434|Folk Music in Modern Central Europe|MUSI
ITAL 27001|6345|Teatro Italiano Moderno|ITAL
TAPS 26900|9932|Miniature Theater:  Production & Performance|TAPS
TAPS 28462|9988|Chinese Martial Arts Tradition in Lit and Film|TAPS
CMSC 23800|2034|Game Construction|CMSC
CRPC 27300|2544|African-Amer Hist Since 1877|CRPC
"FREN 26303|4230|Grace, Love, and Pleasure. Arts in 18th C France|FREN"
"SOCI 20238|9418|Remaking America:  Latinos, Race and Immigration|SOCI"
PBPL 29294|7810|Introduction to Global Health|PBPL
BIOS 25226|1261|Endocrinology I: Cell Signalling|BIOS
RLST 24201|8894|Indian Philosophy 1|RLST
ENGL 28608|3693|Naipaul vs Rushdie: Writing the Postcolonial|ENGL
RLST 28914|8997|Munich-Chicago Performance Laboratory: Jephta's Daughter|RLST
"HIST 24503|5369|Women, Gender, & Rev in 20th Century China|HIST"
LLSO 24906|7058|What is Civic Knowledge?|LLSO
PHYS 22500|8157|Intermed Electr/Magnet-1|PHYS
CLCV 28401|1782|Comparative Metrics|CLCV
MATH 13300|7179|Elem Functions And Calculus-3|MATH
"ARTH 17101|578|Athenian Vase-Painting:  Wine, Myth and Politics|ARTH"
"PLSC 20693|8226|Psychology of Power: Hobbes, Spinoza, & Nietzsche|PLSC"
LACS 28612|6703|Nations and Nationalism|LACS
GNSE 27605|4637|US Legal History|GNSE
ARTH 28803|835|Japan Narrative Handscrolls|ARTH
ANTH 23030|272|Portuguese Colonialism/Lusophone Post-|ANTH
BIOS 25126|1255|Animal Models of Human Disease|BIOS
ANTH 26105|376|Ancient African Societies|ANTH
EALC 17110|2773|Sinotopos|EALC
PHSC 10100|8107|Evolution of the Solar System and the Earth|PHSC
SLAV 20014|9279|Art of the Avant-Garde|SLAV
MUSI 27700|7415|Viennese Modernism: Music and Culture Around 1900|MUSI
PLSC 25702|8413|Al-Farabi's Political Philosophy|PLSC
"LACS 25110|6627|Revolutions, Constitutions and War:  The U.S. & Latin America, 1850-1880|LACS"
ENGL 28704|3701|Reading Madness|ENGL
ANTH 37202|470|Language In Culture-2|ANTH
"ENGL 16714|3249|English Ren Drama: Marlowe, Kyd, Jonson, Webster, Shakespeare|ENGL"
LGLN 22600|6845|Intermediate Georgian-3|LGLN
CMST 25514|2188|Symbolism and Cinema|CMST
HMRT 27100|5867|Worker Rights in the Global Economy|HMRT
"PHIL 24099|8010|Kierkegaard and Nietzsche: Character, Agency, and Fate|PHIL"
NEHC 20891|7619|Sem: Intro to the Ottoman Press-1|NEHC
MACS 54000|7132|Introduction to Spatial Data Science|MACS
RLST 26100|8921|Hindu Mythology|RLST
GEOR 10003|4305|Intensive Introductory Georgian-1|GEOR
ANTH 26625|389|New Approaches to Old Stones:  Chipped & Ground Stone Analysis|ANTH
"ARTV 29202|984|Objects, Things, and Other Things|ARTV"
NTSC 10400|7698|Environmental Ecology|NTSC
HIST 36122|5760|Argentine Histories|HIST
MENG 29600|7268|Practice of Research|MENG
"PLSC 25405|8407|Preference, Institutions, and Trade Politics|PLSC"
BIOS 15114|1147|Eliminating Infectious Disease|BIOS
MUSI 33610|7433|Music of the Caribbean|MUSI
ANTH 27205|414|The Anthropology of Language|ANTH
GEOG 28201|4293|Intro to Geographic Information Systems|GEOG
JWSC 28800|6486|Intro to Comp Lit II: Case Study: Davidismo|JWSC
FNDL 27907|4095|The Right of Politics and the Knowlege of the Philosopher: Rousseau's On the Social Contract|FNDL
"CATA 21100|1383|Catala' avancat:  Llengua, societat i cultura|CATA"
PLSC 26910|8443|Libertarianism|PLSC
EALC 23900|2826|Human Rights & Democratic Transition in East Asia|EALC
LGLN 15003|6822|Intermediate Modern Greek in Athens|LGLN
ARTH 27330|801|The White Cube|ARTH
CMST 28701|2271|Video 1:  Content Development|CMST
PHIL 23502|7990|Introduction to Philosophy of Mind|PHIL
"NEHC 30416|7660|Semitic Languages, Cultures, and Civilizations:  Semitic Lang. in the Ancient & Modern Middle East|NEHC"
HMRT 20100|5777|Human Rights-1|HMRT
ECON 23330|3040|Introduction to Dynamic Economic Modeling|ECON
TAPS 28441|9973|Anagnorisis & the Cognitive Work of Theater|TAPS
"FNDL 21802|3934|RELIGION, INTUITION, IRONY|FNDL"
HIST 10900|5050|Intro To South Asian Civ-2|HIST
NEAA 20045|7460|Economic Organization of Ancient Complex Societies|NEAA
"ARTH 10230|523|Islamic Art and Architecture, 650-1100|ARTH"
CMST 27310|2237|Philosophy and Film: Stanley Cavell|CMST
ENGL 24306|3487|Asian American Poetry|ENGL
RLST 20800|8823|Medieval Euro/Encounter Islam|RLST
NEHC 30583|7664|Mediterranean Thinkers:  Jewish Thought in the Medieval Islami|NEHC
ECON 23310|3039|Economic Growth|ECON
CLCV 24910|1717|Varro|CLCV
CRWR 10401|2594|Beginning Creative Nonfiction: The Personal Essay|CRWR
ENGL 17801|3277|Whipping World's Posteriors:Irony in 18th C British Literature|ENGL
RLST 28702|8991|The Aesthetics of Orthodox Christianity|RLST
SOSC 27700|9636|France In Western Civ-3|SOSC
CMST 26500|2213|The Cinema of Max Ophuls|CMST
ISLM 30500|6259|Islamic History & Society-1: The Rise of Islam & the Caliphate|ISLM
CMST 24610|2149|Cinema and Politics in China|CMST
BPRO 24200|1333|Psychoneuroimmunology|BPRO
NEHC 20601|7559|Islamic Thought & Literature-1|NEHC
HMRT 26616|5863|Latin America After Development|HMRT
ENGL 28702|3699|American Cinema Since 1960|ENGL
FNDL 24310|4008|Augustine Confessions|FNDL
GNDR 27703|4504|Women and Work in 20th Century China|GNDR
INST 28525|6102|Living with Debt: A Comparative Perspective|INST
LACS 16213|6529|Andean Art and Architecture|LACS
HIND 10300|4887|First-Year Hindi-3|HIND
"LACS 29770|6734|Trad., Repress & Innov.  in Mexico's & Argen. Press, 1960-2000|LACS"
EALC 27000|2917|Chinese Drama and Theater:  12th to 21st Centuries|EALC
ENGL 25946|3605|Retailing Bodies: Anomalous Embodiment in American Reality TV|ENGL
PLSC 21302|8291|Blood Boundaries of Belief and Belonging: Religion and Violence|PLSC
HIPS 24913|4946|Victorian Science|HIPS
"AMER 37207|100|The North American West, 1500 - 1900|AMER"
"SALC 23104|9148|Problems in the Study of Gender: Gender, Citizenship, and Violence|SALC"
ENGL 29903|3740|Rdgs: American Renaissance|ENGL
GNSE 21500|4561|Darwinian Health|GNSE
HIPS 23201|4930|Human Intell: Animal to AI|HIPS
ARTH 28002|818|Islamic Art & Architecture of the Medieval Perso-Turkic Courts|ARTH
BPRO 23500|1325|Organization Of Knowledge|BPRO
PHIL 21610|7917|Medical Ethics: Who Decides and on What|PHIL
TAPS 22000|9891|Avant Garde Theatre|TAPS
CRWR 10405|2597|Fundamentals of Nonfiction|CRWR
LING 36002|6986|Sociolinguistics|LING
LACS 26802|6670|Bunuel and Surrealism|LACS
"EALC 36800|2963|Korean Literature, Foreign Criticism|EALC"
ENGL 44100|3749|T. S. Eliot|ENGL
ENGL 12704|3180|Writing Persuasion Environment|ENGL
TAPS 24878|9913|Introduction au theatre francais|TAPS
RLST 28315|8976|Early Christian Art|RLST
SWAH 38377|9847|Advanced Reading in Swahili-3|SWAH
ANTH 21420|216|Ethnographic Methods|ANTH
TAPS 28477|9996|Puppet Theory|TAPS
CRES 20140|2348|Qualitative Field Methods|CRES
INST 29315|6127|American Globalization: 1607 to Present|INST
ARTH 27400|802|Feminism & The Visual Arts|ARTH
CMSC 23340|2029|Grid Computing|CMSC
SALC 22900|9142|Performance and Politics in India|SALC
NEAA 36712|7492|Approaches to Settlement and Land Survey|NEAA
REES 29009|8770|Balkan Folklore|REES
CRWR 10500|2602|Beginning Playwriting|CRWR
POLI 22400|8544|From Post-war to Post-wall: A History of Polish Film|POLI
EALC 27606|2930|From Hiroshima and Nagasaki to Fukushima|EALC
ITAL 24903|6324|Outsiders II:  Italo Svevo|ITAL
RLST 26002|8920|Literature and Hunger|RLST
EALC 24403|2847|Folklore in the Modern Chinese Cultural Imagination|EALC
FNDL 24804|4022|Three Fausts|FNDL
INST 28802|6105|The Uncommon European Home|INST
LING 29900|6973|B.A. Paper Preparation Course|LING
CMST 28905|2279|Studies in Sound Aesthetics|CMST
EALC 22030|2805|Bread and Roses:  Literature of Protest in Japan and Elsewhere|EALC
GNSE 16717|4538|Ovid's Metamorphosis|GNSE
NORW 24712|7688|Masterpieces of Scandinavian Literature|NORW
JWSC 11200|6399|Imperial Aramaic|JWSC
GNSE 23003|4577|Introduction:  Voix feminines dans la litterature francaise|GNSE
GNDR 21001|4406|Cultural Psychology|GNDR
HIST 21303|5208|Byzantine Historians|HIST
INST 29800|6143|B.A. Seminar: Intl Studies|INST
"ARTH 21511|676|Image, Spectacle and Sound|ARTH"
"GNDR 21804|4421|Queer Sinners, Queer Saints: Religion and Sexuality in Modernist|GNDR"
ARTH 25000|739|European Romanticism|ARTH
PHIL 20724|7869|Counterfactuals|PHIL
FNDL 26047|4045|Pushkin and Gogol|FNDL
CHDV 26000|1469|Social Psychology|CHDV
ARTH 17505|606|The Black Arts Movement in Chicago|ARTH
HIST 29802|5745|BA Thesis Seminar II|HIST
HIST 17101|5122|Hunger/Famine In Modern World|HIST
EALC 26510|2908|Chinese Classics|EALC
LLSO 20606|7004|Early America to 1800|LLSO
PSYC 20300|8614|Biological Psychology|PSYC
HIST 39000|5769|Latin American Religions: Old & New|HIST
NEHC 20573|7557|The Burden of History: The Nation and Its Lost Paradise|NEHC
CATA 10200|1372|Beginning Elementary Catalan II|CATA
ANTH 27705|432|Language & Globalization|ANTH
ARTV 24550|938|Shopcraft: Methods and Materials|ARTV
EALC 24807|2876|History of Japanese Philosophy|EALC
ANTH 23040|274|Conflict & Inequality in Latin America|ANTH
ARTH 17709|621|Art in Unexpected Places|ARTH
"CHDV 23301|1448|Culture, Mental Health, and Psychiatry|CHDV"
CMLT 26912|1944|20th Century Russian & South East European Emigre Literature|CMLT
ENST 22503|3793|Agriculture and the Social Ecology of Food Production|ENST
HIST 12200|5057|Religion and Society in Medieval Spain|HIST
CHDV 26232|1488|Comparative Cognitive Development|CHDV
PBPL 28150|7795|U.S. Foreign Policy: Inst & Decision making 21st Century|PBPL
FNDL 27503|4086|The Clinical Freud: From Case History to Psychological Theory|FNDL
CMLT 26216|1929|Domestic Tragedies|CMLT
CLCV 27209|1767|Archaic Poetics|CLCV
ARTV 27502|980|Tell Me the Truth:  The Politics of Narrative Construction|ARTV
MUSI 22901|7324|Issues In Film Music|MUSI
MATH 15300|7182|Calculus-3|MATH
HMRT 25210|5846|Anthropology of Disability|HMRT
EALC 24607|2855|Chinese Independent Documentary Film|EALC
NELG 20200|7679|Intermediate Modern Greek-2|NELG
HIST 27601|5610|US and the World Since 1945|HIST
ENGL 22815|3438|U.S. Latino Literary and Intellectual History: Subject to Citizen|ENGL
"FREN 27300|4241|""L'essai en France de 1910 a nos jours:  Le siecle des Situations""|FREN"
SPAN 15005|9687|Advanced Spanish in Barcelona|SPAN
ARTV 25500|951|Actor's Persona/Director's Desire in the Age of the Second Order Drama|ARTV
ENGL 27806|3680|Love-Songs|ENGL
FREN 20400|4142|Cours De Perfectionnement|FREN
HIST 29414|5691|Human Rights in Africa|HIST
SOCI 20125|9341|Rational Fdns Of Social Theory|SOCI
FNDL 22205|3954|Hamlet and Critical Methods|FNDL
"CHDV 26213|1470|The Psychology of Genocide, Torture and Terrorism|CHDV"
"HIST 25304|5425|Goethe: Literature, Science, Philosophy|HIST"
HIST 29627|5717|Hist Coll:  Life Stories of Russian Women|HIST
HIST 29700|5743|Reading/Research: History|HIST
